chunk_id,document_id,file_name,document_type,page_number,page_chunk_index,chunk_sequence,character_count,chunk_text
CHK_94A296B1B9F7,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,11,2,28,1200,"eceived BRUKINSA was 72 (39-87 years old); 50% were male, 96% were White, and 4% were not reported (unknown race). In Cohort 1, serious adverse reactions occurred in 44% of patients who received BRUKINSA. Serious adverse reactions in >2% of patients included influenza (3%), pneumonia (4%), neutropenia and neutrophil count decreased (3%), hemorrhage (4%), pyrexia (3%), and febrile neutropenia (3%). In Cohort 2, serious adverse reactions occurred in 39% of patients. Serious adverse reactions in >2 patients included pneumonia (14%). Permanent discontinuation of BRUKINSA due to an adverse reaction occurred in 2% of patients in Cohort 1 and included hemorrhage (1 patient), and neutropenia and neutrophil count decreased (1 patient); in Cohort 2, permanent discontinuation of BRUKINSA due to an adverse reaction occurred in 7% of patients and included subdural hemorrhage (1 patient) and diarrhea (1 patient). Dosage interruptions of BRUKINSA due to an adverse reaction occurred in 32% of patients in Cohort 1 and in 29% in Cohort 2. Adverse reactions which required dosage interruption in >2% of patients included neutropenia, vomiting, hemorrhage, thrombocytopenia, and pneumonia in Cohort 1. Ad"
CHK_14492844669E,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,11,3,29,817,"in Cohort 1 and in 29% in Cohort 2. Adverse reactions which required dosage interruption in >2% of patients included neutropenia, vomiting, hemorrhage, thrombocytopenia, and pneumonia in Cohort 1. Adverse reactions leading to dosage interruption in >2 patients in Cohort 2 included pneumonia and pyrexia. Dose reductions of BRUKINSA due to an adverse reaction occurred in 11% of patients in Cohort 1 and in 7% in Cohort 2. Adverse reactions which required dose reductions in >2% of patients included neutropenia in Cohort 1. Adverse reaction leading to dose reduction occurred in 2 patients in Cohort 2 (each with one event: diarrhea and pneumonia). Table 5 summarizes the adverse reactions in Cohort 1 in ASPEN. Based on laboratory measurements. Asymptomatic lymphocytosis is a known effect of BTK inhibition. MUT WT"
CHK_950A225C62B6,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,12,1,30,1200,"Table 5: Adverse Reactions (≥10%) Occurring in Patients with WM Who Received BRUKINSA in Cohort 1 Body System Adverse Reaction BRUKINSA (N=101) Ibrutinib (N=98) All Grades (%) Grade 3 or 4 (%) All Grades (%) Grade 3 or 4 (%) * † ‡ § ¶ # Þ Infections and infestations Upper respiratory tract infection 44 0 40 2 Pneumonia 12 4 26 10 Urinary tract infection 11 0 13 2 Gastrointestinal disorders Diarrhea 22 3 34 2 Nausea 18 0 13 1 Constipation 16 0 7 0 Vomiting 12 0 14 1 General disorders Fatigue 31 1 25 1 Pyrexia 16 4 13 2 Edema peripheral 12 0 20 0 Skin and subcutaneous tissue disorders Bruising 20 0 34 0 Rash 29 0 32 0 Pruritus 11 1 6 0 Musculoskeletal and connective tissue disorders Musculoskeletal pain 45 9 39 1 Muscle spasms 10 0 28 1 Nervous system disorders Headache 18 1 14 1 Dizziness 13 1 12 0 Respiratory, thoracic, and mediastinal disorders Cough 16 0 18 0 Dyspnea 14 0 7 0 Vascular disorders Hemorrhage 42 4 43 9 Hypertension 14 9 19 14 Upper respiratory tract infection includes upper respiratory tract infection, laryngitis, nasopharyngitis, sinusitis, rhinitis, viral upper respiratory tract infection, pharyngitis, rhinovirus infection, upper respiratory tract congestion. Pneum"
CHK_4BBD855F57AE,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,12,2,31,1024,"per respiratory tract infection, laryngitis, nasopharyngitis, sinusitis, rhinitis, viral upper respiratory tract infection, pharyngitis, rhinovirus infection, upper respiratory tract congestion. Pneumonia includes lower respiratory tract infection, lung infiltration, pneumonia, pneumonia aspiration, pneumonia viral. Fatigue includes asthenia, fatigue, lethargy. Bruising includes all related terms containing bruise, contusion, or ecchymosis. Rash includes all related terms rash, maculo-papular rash, erythema, rash erythematous, drug eruption, dermatitis allergic, dermatitis atopic, rash pruritic, dermatitis, photodermatoses, dermatitis acneiform, stasis dermatitis, vasculitic rash, eyelid rash, urticaria, skin toxicity. Musculoskeletal pain includes back pain, arthralgia, pain in extremity, musculoskeletal pain, myalgia, bone pain, spinal pain, musculoskeletal chest pain, neck pain, arthritis, musculoskeletal discomfort. Hemorrhage includes epistaxis, hematuria, conjunctival hemorrhage, hematoma, * † ‡ § ¶ # Þ"
CHK_8887EC953B86,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,13,1,32,1200,"Clinically relevant adverse reactions in <10% of patients who received BRUKINSA included localized infection, atrial fibrillation or atrial flutter, and hematuria. Table 6 summarizes the laboratory abnormalities in ASPEN. Table 6: Select Laboratory Abnormalities (≥20%) that Worsened from Baseline in Patients with WM Who Received BRUKINSA in Cohort 1 Laboratory Abnormality BRUKINSA Ibrutinib All Grades (%) Grade 3 or 4 (%) All Grades (%) Grade 3 or 4 (%) * † Hematologic abnormalities Neutrophils decreased 50 24 34 9 Platelets decreased 35 8 39 5 Hemoglobin decreased 20 7 20 7 Chemistry abnormalities Glucose increased 45 2.3 33 2.3 Creatinine increased 31 1 21 1 Calcium decreased 27 2 26 0 Potassium increased 24 2 12 0 Phosphate decreased 20 3.1 18 0 Urate increased 16 3.2 34 6 Bilirubin increased 12 1 33 1 Marginal Zone Lymphoma The safety of BRUKINSA was evaluated in 88 patients with previously treated MZL in two single-arm clinical studies, BGB-3111-214 and BGB-3111-AU-003 [see Clinical Studies (14.3)]. The trials required an absolute neutrophil count ≥1 × 10 /L, platelet count ≥50 or ≥75 × 10 /L and adequate hepatic function and excluded patients requiring a strong CYP3A inhibito"
CHK_F2B2A3CC5D9A,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,13,2,33,1200,"al Studies (14.3)]. The trials required an absolute neutrophil count ≥1 × 10 /L, platelet count ≥50 or ≥75 × 10 /L and adequate hepatic function and excluded patients requiring a strong CYP3A inhibitor or inducer. Patients received BRUKINSA 160 mg twice daily (97%) or 320 mg once daily (3%). The median age in both studies combined was 70 years (range: 37 to 95), 52% were male, 64% were White, and 19% were Asian. Most patients (92%) had an ECOG performance status of 0 to 1. Eighty percent received BRUKINSA for 6 months or longer, and 67% received treatment for more than one year. rectal hemorrhage, periorbital hemorrhage, mouth hemorrhage, post procedural hemorrhage, hemoptysis, skin hemorrhage, hemorrhoidal hemorrhage, ear hemorrhage, eye hemorrhage, hemorrhagic diathesis, periorbital hematoma, subdural hemorrhage, wound hemorrhage, gastric hemorrhage, lower gastrointestinal hemorrhage, spontaneous hematoma, traumatic hematoma, traumatic intracranial hemorrhage, tumor hemorrhage, retinal hemorrhage, hematochezia, diarrhea hemorrhagic, hemorrhage, melena, post-procedural hematoma, subdural hematoma, anal hemorrhage, hemorrhagic disorder, pericardial hemorrhage, postmenopausal hemorr"
CHK_81AA05806CED,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,13,3,34,455,"al hemorrhage, hematochezia, diarrhea hemorrhagic, hemorrhage, melena, post-procedural hematoma, subdural hematoma, anal hemorrhage, hemorrhagic disorder, pericardial hemorrhage, postmenopausal hemorrhage, stoma site hemorrhage, subarachnoid hemorrhage. * † † Based on laboratory measurements. The denominator used to calculate the rate varied from 86 to 101 based on the number of patients with a baseline value and at least one post-treatment value. 9 9"
CHK_B55AD0284DFD,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,14,1,35,1200,"Two fatal adverse reactions (2.3%) occurred within 30 days of the last dose of BRUKINSA, including myocardial infarction and a Covid-19–related death. Serious adverse reactions occurred in 40% of patients. The most frequent serious adverse reactions were pyrexia (8%) and pneumonia (7%). Adverse reactions lead to treatment discontinuation in 6% of patients, dose reduction in 2.3%, and dose interruption in 34%. The leading cause of dose modification was respiratory tract infections (13%). Table 7 summarizes selected adverse reactions in BGB-3111-214 and BGB-3111-AU- 003. Table 7: Adverse Reactions Occurring in ≥10% Patients with MZL Who Received BRUKINSA Body System Adverse Reaction BRUKINSA (N=88) All Grades (%) Grade 3 or 4 (%) * † ‡ § ¶ # Þ ß Infections and infestations Upper respiratory tract infection 26 3.4 Urinary tract infection 11 2.3 Pneumonia 10 6 Gastrointestinal disorders Diarrhea 25 3.4 Abdominal pain 14 2.3 Nausea 13 0 Skin and subcutaneous tissue disorders Bruising 24 0 Rash 21 0 Musculoskeletal and connective tissue disorders Musculoskeletal pain 27 1.1 Vascular disorders Hemorrhage 23 1.1 General disorders Fatigue 21 2.3 Respiratory, thoracic, and mediastinal disord"
CHK_1CA9880AB29C,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,14,2,36,1039,"ash 21 0 Musculoskeletal and connective tissue disorders Musculoskeletal pain 27 1.1 Vascular disorders Hemorrhage 23 1.1 General disorders Fatigue 21 2.3 Respiratory, thoracic, and mediastinal disorders Cough 10 0 Upper respiratory tract infection includes upper respiratory tract infection, nasopharyngitis, sinusitis, tonsillitis, rhinitis, viral upper respiratory tract infection. Urinary tract infection includes urinary tract infection, cystitis, Escherichia urinary tract infection, pyelonephritis, cystitis. Pneumonia includes COVID-19 pneumonia, pneumonia, bronchopulmonary aspergillosis, lower respiratory tract infection, organizing pneumonia. Includes 2 fatalities from COVID-19 pneumonia. Diarrhea includes diarrhea and diarrhea hemorrhagic. Abdominal pain includes abdominal pain, abdominal pain upper, abdominal discomfort. Bruising includes contusion, ecchymosis, increased tendency to bruise, post procedural contusion. Rash includes rash, rash maculo-papular, rash pruritic, dermatitis, dermatitis * † ‡,§ ¶ # Þ ß à è ð ø"
CHK_BE8A16AD4B1D,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,15,1,37,1200,"à è ð ø Clinically relevant adverse reactions in <10% of patients who received BRUKINSA included peripheral neuropathy, second primary malignancies, dizziness, edema, headache, petechiae, purpura, and atrial fibrillation or flutter. Table 8 summarizes select laboratory abnormalities. Table 8: Select Laboratory Abnormalities (≥20%) that Worsened from Baseline in Patients with MZL Laboratory Abnormality BRUKINSA All Grades (%) Grade 3 or 4 (%) * Hematologic abnormalities Neutrophils decreased 43 15 Platelets decreased 33 10 Lymphocytes decreased 32 8 Hemoglobin decreased 26 6 Chemistry abnormalities Glucose increased 54 4.6 Creatinine increased 34 1.1 Phosphate decreased 27 2.3 Calcium decreased 23 0 ALT increased 22 1.1 Chronic Lymphocytic Leukemia or Small Lymphocytic Lymphoma The safety data described below reflect exposure to BRUKINSA (160 mg twice daily) in 675 patients with CLL from two randomized controlled clinical trials [see Clinical Studies (14.4)]. The trials required patients to be unsuitable for fludarabine, cyclophosphamide, and rituximab (FCR) therapy defined as age ≥65 years, or age 18 to <65 years with either a total Cumulative Illness Rating Scale (CIRS) >6, CLcr 3"
CHK_7F77DC22BEAD,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,15,2,38,1200,"s to be unsuitable for fludarabine, cyclophosphamide, and rituximab (FCR) therapy defined as age ≥65 years, or age 18 to <65 years with either a total Cumulative Illness Rating Scale (CIRS) >6, CLcr 30 to 69 mL/min, or history of serious or frequent infections. The trial excluded patients with AST or ALT ≥2 times the upper limit of normal (ULN) or bilirubin ≥3 times (ULN) and patients requiring a strong CYP3A inhibitor or inducer. SEQUOIA allergic, dermatitis atopic, dermatitis contact, drug reaction with eosinophilia and systemic symptoms, erythema, photosensitivity reaction, rash erythematous, rash papular, seborrheic dermatitis. Musculoskeletal pain includes back pain, arthralgia, musculoskeletal pain, myalgia, pain in extremity, musculoskeletal chest pain, bone pain, musculoskeletal discomfort, neck pain. Hemorrhage includes epistaxis, hematuria, hemorrhoidal hemorrhage, hematoma, hemoptysis, conjunctival hemorrhage, diarrhea hemorrhagic, hemorrhage urinary tract, mouth hemorrhage, pulmonary hematoma, subcutaneous hematoma, gingival bleeding, melena, upper gastrointestinal hemorrhage. Fatigue includes fatigue, lethargy, asthenia. Cough includes cough and productive cough. * The"
CHK_57EB916BE90C,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,15,3,39,352,"pulmonary hematoma, subcutaneous hematoma, gingival bleeding, melena, upper gastrointestinal hemorrhage. Fatigue includes fatigue, lethargy, asthenia. Cough includes cough and productive cough. * The denominator used to calculate the rate varied from 87 to 88 based on the number of patients with a baseline value and at least one post-treatment value."
CHK_82585CFCDE50,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,16,1,40,1200,"The safety of BRUKINSA monotherapy in patients with previously untreated CLL/SLL was evaluated in a randomized, multicenter, open-label, actively controlled trial [see Clinical Studies (14.4)]. Patients without deletion of chromosome 17p13.1 (17p deletion) (Cohort 1) received either BRUKINSA 160 mg twice daily until disease progression or unacceptable toxicity (n=240) or bendamustine plus rituximab (BR) for 6 cycles (n=227). Bendamustine was dosed at 90 mg/m /day intravenously on the first 2 days of each cycle, and rituximab was dosed at 375 mg/m on day 1 of Cycle 1 and 500 mg/m on day 1 of Cycles 2 to 6. Additionally, the same BRUKINSA regimen was evaluated in 111 patients with previously untreated CLL/SLL with 17p deletion in a non-randomized single arm (Cohort 2). Randomized Cohort: Previously Untreated CLL/SLL without 17p Deletion In patients with previously untreated CLL/SLL without 17p deletion, the median age was 70, 62% were male, 89% were White, 2% were Asian, and 2% were Black. Most patients (93%) had an ECOG performance status of 0 to 1. The median duration of exposure to BRUKINSA was 26 months, with 71% exposed for more than 2 years. Serious adverse reactions occurred i"
